Date,Close/Last,Volume,Open,High,Low
12/24/2020,$2.51,11094190,$2.59,$2.6,$2.48
12/23/2020,$2.56,15724770,$2.58,$2.65,$2.54
12/22/2020,$2.59,21686610,$2.73,$2.75,$2.52
12/21/2020,$2.68,22699800,$2.61,$2.74,$2.58
12/18/2020,$2.8,21941650,$2.85,$2.85,$2.76
12/17/2020,$2.85,23799300,$2.8,$2.95,$2.74
12/16/2020,$2.78,25423240,$2.87,$2.89,$2.72
12/15/2020,$2.86,54432130,$3.24,$3.24,$2.76
12/14/2020,$3.19,67158980,$4.01,$4.01,$3
12/11/2020,$3.92,22310380,$4.04,$4.25,$3.87
12/10/2020,$4.09,19872850,$3.79,$4.1,$3.77
12/09/2020,$3.86,20991200,$4.22,$4.33,$3.75
12/08/2020,$3.98,29530630,$3.61,$4.02,$3.61
12/07/2020,$3.56,20503850,$3.45,$3.74,$3.33
12/04/2020,$3.51,33157260,$3.75,$3.76,$3.3
12/03/2020,$3.63,66080890,$4.01,$4.215,$3.5
12/02/2020,$4.32,11847630,$4.08,$4.34,$3.95
12/01/2020,$4.15,12293500,$4.43,$4.43,$4.09
11/30/2020,$4.27,16554990,$4.41,$4.45,$3.99
11/27/2020,$4.45,10097370,$4.54,$4.62,$4.36
11/25/2020,$4.49,22647310,$4.57,$4.85,$4.2
11/24/2020,$4.58,62884600,$4.16,$5,$4.15
11/23/2020,$3.81,31514580,$3.51,$3.85,$3.41
11/20/2020,$3.35,17088780,$3.25,$3.37,$3.21
11/19/2020,$3.19,13986440,$3.16,$3.375,$3.15
11/18/2020,$3.26,31717280,$3.08,$3.37,$3.01
11/17/2020,$2.98,22482960,$3.01,$3.04,$2.9
11/16/2020,$3.11,47604350,$3.39,$3.39,$3.05
11/13/2020,$2.97,22451870,$2.98,$2.99,$2.78
11/12/2020,$2.94,14836050,$3.07,$3.07,$2.92
11/11/2020,$3.13,24066100,$3.231,$3.24,$3
11/10/2020,$3.51,42129260,$3.99,$4.03,$3.34
11/09/2020,$3.77,132511000,$4.27,$4.39,$3.23
11/06/2020,$2.49,9049450,$2.43,$2.62,$2.33
11/05/2020,$2.46,8056242,$2.35,$2.57,$2.27
11/04/2020,$2.31,7609136,$2.4,$2.4299,$2.2401
11/03/2020,$2.34,15441930,$2.34,$2.59,$2.3
11/02/2020,$2.15,11180070,$2.3,$2.32,$2.11
10/30/2020,$2.36,11013230,$2.48,$2.49,$2.28
10/29/2020,$2.52,9019304,$2.65,$2.68,$2.48
10/28/2020,$2.61,8141103,$2.69,$2.74,$2.58
10/27/2020,$2.79,11251270,$2.88,$2.9,$2.61
10/26/2020,$2.75,10458790,$2.92,$2.93,$2.68
10/23/2020,$2.97,6634962,$3.13,$3.15,$2.95
10/22/2020,$3.12,12339600,$2.96,$3.15,$2.84
10/21/2020,$3,7277305,$3.1,$3.1299,$2.98
10/20/2020,$3.09,15978780,$3.3,$3.31,$3.05
10/19/2020,$3.54,40385070,$3.31,$3.88,$3.23
10/16/2020,$3.04,18565810,$2.87,$3.29,$2.8
10/15/2020,$2.78,9808591,$2.84,$2.96,$2.76
10/14/2020,$2.96,31761270,$3.09,$3.2,$2.66
10/13/2020,$3.54,10164740,$3.9,$3.91,$3.52
10/12/2020,$4.08,3245671,$4.03,$4.09,$4
10/09/2020,$4.05,5021406,$4.17,$4.18,$4.04
10/08/2020,$4.14,7868481,$4.13,$4.185,$4.02
10/07/2020,$4.04,6917700,$4.08,$4.11,$3.94
10/06/2020,$4.06,8404181,$4.26,$4.27,$4.05
10/05/2020,$4.13,9468797,$4.3,$4.36,$4.05
10/02/2020,$4.65,3575994,$4.48,$4.66,$4.42
10/01/2020,$4.65,3223808,$4.78,$4.8,$4.63
09/30/2020,$4.71,2515422,$4.8,$4.95,$4.7
09/29/2020,$4.86,2521765,$4.88,$4.94,$4.75
09/28/2020,$4.91,4676540,$5.04,$5.04,$4.61
09/25/2020,$4.88,2375454,$4.64,$4.93,$4.5042
09/24/2020,$4.61,4569670,$4.69,$4.9,$4.3573
09/23/2020,$4.78,4285151,$5.22,$5.29,$4.74
09/22/2020,$5.21,2090061,$5.22,$5.32,$5.14
09/21/2020,$5.32,4563153,$5.42,$5.48,$5.01
09/18/2020,$5.67,2428464,$5.71,$5.74,$5.57
09/17/2020,$5.72,2619665,$5.67,$5.79,$5.58
09/16/2020,$5.76,4390816,$5.52,$5.875,$5.42
09/15/2020,$5.52,5099315,$5.6,$5.87,$5.52
09/14/2020,$5.54,4638082,$5.84,$5.8703,$5.51
09/11/2020,$5.79,4863006,$6.06,$6.0656,$5.6
09/10/2020,$5.94,5881820,$6.28,$6.36,$5.88
09/09/2020,$6.26,5578212,$6.54,$6.54,$6.1102
09/08/2020,$6.42,6667449,$6.76,$6.9471,$6.37
09/04/2020,$7.02,9328807,$6.76,$7.02,$6.23
09/03/2020,$6.6,10626610,$6.94,$7.14,$6.4801
09/02/2020,$7.04,43056240,$7.01,$7.71,$6.46
09/01/2020,$6.07,9709376,$5.79,$6.18,$5.79
08/31/2020,$5.88,9820238,$6.33,$6.45,$5.76
08/28/2020,$6.3,9903997,$6.49,$6.54,$6.11
08/27/2020,$6.52,31921160,$5.81,$7.1,$5.7
08/26/2020,$5.6,4419399,$5.45,$5.67,$5.33
08/25/2020,$5.54,5296893,$5.46,$5.58,$5.21
08/24/2020,$5.41,8498191,$5.35,$5.45,$4.9378
08/21/2020,$5.19,8216874,$5.68,$5.6828,$5.18
08/20/2020,$5.69,13728400,$5.57,$5.78,$5.3
08/19/2020,$5.39,5728301,$5.34,$5.47,$5.18
08/18/2020,$5.35,5790682,$5.57,$5.57,$5.13
08/17/2020,$5.6,7159171,$5.72,$5.85,$5.427
08/14/2020,$5.54,12055840,$5.56,$5.63,$5.05
08/13/2020,$5.31,23259220,$5.1,$5.77,$4.82
08/12/2020,$4.64,2466462,$4.62,$4.76,$4.56
08/11/2020,$4.56,5794835,$4.7,$4.85,$4.54
08/10/2020,$4.47,5048156,$4.65,$4.74,$4.35
08/07/2020,$4.75,24917440,$4.14,$5.26,$4.09
08/06/2020,$4.14,3742639,$4.11,$4.24,$3.99
08/05/2020,$4.15,1702312,$4.08,$4.17,$4.07
08/04/2020,$4.1,3267795,$4.07,$4.24,$4.06
08/03/2020,$4.11,4048779,$4.05,$4.195,$3.86
07/31/2020,$4.04,2592848,$4.08,$4.15,$3.95
07/30/2020,$4.12,3699061,$4.12,$4.34,$4.06
07/29/2020,$4.16,5489414,$4.07,$4.2,$3.95
07/28/2020,$4.15,6226584,$3.85,$4.25,$3.84
07/27/2020,$3.87,2980499,$4.01,$4.03,$3.81
07/24/2020,$4,3282351,$4,$4.18,$3.96
07/23/2020,$4.06,3614295,$4.08,$4.175,$4
07/22/2020,$4.03,2798769,$4.1,$4.1707,$4
07/21/2020,$4.15,1932022,$4.15,$4.235,$4.08
07/20/2020,$4.15,2393094,$4.21,$4.23,$4.065
07/17/2020,$4.27,2105464,$4.36,$4.37,$4.2
07/16/2020,$4.38,1997485,$4.33,$4.48,$4.31
07/15/2020,$4.5,4830736,$4.37,$4.58,$4.225
07/14/2020,$4.22,3291433,$4.25,$4.27,$4.1
07/13/2020,$4.26,4464782,$4.76,$4.8159,$4.25
07/10/2020,$4.6,3306121,$4.39,$4.6,$4.38
07/09/2020,$4.57,4225655,$4.48,$4.595,$4.18
07/08/2020,$4.43,5586820,$4.49,$4.52,$4.2
07/07/2020,$4.13,2667634,$4.18,$4.29,$4.08
07/06/2020,$4.28,5489739,$4.62,$4.64,$4.13
07/02/2020,$4.53,3908373,$4.69,$4.69,$4.47
07/01/2020,$4.57,4914525,$4.26,$4.6,$4.26
06/30/2020,$4.29,3653414,$4.34,$4.36,$4.21
06/29/2020,$4.42,9321558,$3.91,$4.44,$3.75
06/26/2020,$4.18,5601002,$4.26,$4.6874,$4.15
06/25/2020,$4.27,8251419,$4.57,$4.59,$4.17
06/24/2020,$4.79,8104133,$4.99,$5.12,$4.51
06/23/2020,$5.1,5699306,$5.37,$5.4,$5.04
06/22/2020,$5.33,4412845,$5.48,$5.48,$5.2101
06/19/2020,$5.52,13137390,$6.2,$6.25,$5.46
06/18/2020,$5.63,5619724,$5.35,$5.72,$5.34
06/17/2020,$5.42,3030810,$5.41,$5.632,$5.31
06/16/2020,$5.56,5911939,$6.02,$6.06,$5.5
06/15/2020,$5.8,5541446,$5.42,$5.93,$5.3
06/12/2020,$5.89,7352885,$5.69,$5.93,$5.22
06/11/2020,$5.17,9179401,$5.53,$5.65,$5
06/10/2020,$6.29,15322630,$7.3,$7.35,$6.28
06/09/2020,$5.99,7394309,$6.1,$6.1889,$5.56
06/08/2020,$6.45,8587142,$6.27,$6.84,$6.17
06/05/2020,$5.91,9240931,$5.78,$6.15,$5.64
06/04/2020,$5.38,8572557,$5.17,$5.4,$5
06/03/2020,$5.45,15353690,$5.27,$5.99,$5.09
06/02/2020,$5.59,6877826,$5.35,$5.65,$5.33
06/01/2020,$5.31,3913113,$5.03,$5.37,$5.02
05/29/2020,$5.13,5158931,$5,$5.38,$4.8301
05/28/2020,$5.07,6604395,$5.65,$5.675,$5.02
05/27/2020,$5.6,7862371,$5.48,$5.65,$5.11
05/26/2020,$5.11,8864112,$4.8,$5.135,$4.7
05/22/2020,$4.58,2408834,$4.66,$4.68,$4.56
05/21/2020,$4.63,4555029,$4.68,$4.785,$4.55
05/20/2020,$4.66,3489476,$4.69,$4.75,$4.59
05/19/2020,$4.56,4929792,$4.82,$4.98,$4.5
05/18/2020,$4.72,6073843,$4.8,$4.93,$4.63
05/15/2020,$4.52,3483157,$4.47,$4.62,$4.44
05/14/2020,$4.55,5920537,$4.25,$4.65,$4.08
05/13/2020,$4.6,10433360,$5.02,$5.03,$4.51
05/12/2020,$5.12,19681890,$5.77,$5.84,$4.91
05/11/2020,$5.32,106553300,$6.4,$6.41,$4.89
